step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2662,TRANSFER,183.07,C1009594,C9770838,55996.18,55813.11,91390.75,91573.82,0,0
2663,PAYMENT,3620.82,C1247595,M100425,480784.38,477163.56,20013.2,23634.02,0,0
2664,TRANSFER,164.56,C9683481,C7022674,217074.44,216909.88,169561.63,169726.19,0,0
2665,PAYMENT,2769.47,C4818418,M528231,325216.32,322446.85,162033.88,164803.35,0,0
2666,DEBIT,71.22,C8078673,C2321324,364814.56,364743.34,179466.24,179537.46,0,0
2667,PAYMENT,5981.03,C7273233,M233470,282289.62,276308.59,25589.66,31570.69,0,0
2668,PAYMENT,93.22,C4348276,M923927,381143.92,381050.7,12236.29,12329.51,0,0
2669,DEBIT,3309.66,C1641849,C3592974,146542.29,143232.63,123511.01,126820.67,0,0
2670,DEBIT,3832.46,C1848731,C5408072,87318.74,83486.28,103719.94,107552.4,0,0
2671,PAYMENT,272.18,C7917152,M233470,182534.01,182261.83,184990.9,185263.08,0,0
2672,CASH_OUT,3512.39,C1445199,C7774229,102038.45,98526.06,80730.86,84243.25,0,0
2673,TRANSFER,1846.2,C7089806,C8175395,160536.37,158690.17,156653.78,158499.98,0,0
2674,PAYMENT,373.28,C6261415,M631756,367475.42,367102.14,28868.16,29241.44,0,0
2675,TRANSFER,145.9,C2229110,C8835373,381251.15,381105.25,144504.54,144650.44,0,0
2676,PAYMENT,21.64,C2694522,M854717,174333.2,174311.56,44539.94,44561.58,0,0
2677,TRANSFER,2206.8,C7022674,C7210606,484365.2,482158.4,92886.66,95093.46,0,0
2678,TRANSFER,47.96,C8688755,C3762152,67202.7,67154.74,120654.22,120702.18,0,0
2679,CASH_OUT,1327.02,C8574680,C8999183,234743.49,233416.47,180576.59,181903.61,0,0
2680,PAYMENT,647.49,C6933742,M437902,182791.36,182143.87,122721.91,123369.4,0,0
2681,CASH_OUT,4265.38,C9436429,C2140194,374359.46,370094.08,170393.69,174659.07,0,0
2682,PAYMENT,599.39,C2871534,M736130,64903.81,64304.42,188457.83,189057.22,0,0
2683,PAYMENT,567.42,C5918715,M188914,47394.59,46827.17,80767.71,81335.13,0,0
2684,DEBIT,4739.76,C5663623,C7273233,113111.7,108371.94,36925.35,41665.11,0,0
2685,CASH_OUT,2143.33,C1120642,C7685149,486978.37,484835.04,133671.27,135814.6,0,0
2686,TRANSFER,2063.82,C2936571,C6159230,379946.81,377882.99,26341.42,28405.24,0,0
2687,TRANSFER,2803.25,C3592974,C6292423,289684.28,286881.03,186924.88,189728.13,0,0
2688,PAYMENT,50.85,C7754864,M636004,24009.22,23958.37,39579.23,39630.08,0,0
2689,PAYMENT,4981.95,C1538552,M636004,17057.02,12075.07,158954.44,163936.39,0,0
2690,PAYMENT,3732.89,C1352896,M854717,286043.37,282310.48,96768.97,100501.86,0,0
2691,PAYMENT,143.54,C2262382,M958179,408494.74,408351.2,115440.3,115583.84,0,0
2692,TRANSFER,673.06,C2921859,C8096887,310656.28,309983.22,109175.89,109848.95,0,0
2693,PAYMENT,1013.72,C2161193,M596171,384255.53,383241.81,184777.13,185790.85,0,0
2694,PAYMENT,837.99,C9279821,M810219,170491.5,169653.51,174394.22,175232.21,0,0
2695,CASH_OUT,2138.2,C9164991,C4971793,48251.71,46113.51,171242.88,173381.08,0,0
2696,CASH_OUT,19201.31,C2876828,C2622631,390977.13,371775.82,85302.9,104504.21,0,0
2697,PAYMENT,9542.72,C9487336,M831076,47291.76,37749.04,195017.58,204560.3,0,0
2698,DEBIT,79.48,C2197935,C6855396,356347.68,356268.2,25259.85,25339.33,0,0
2699,PAYMENT,3805.26,C5785687,M400850,276649.27,272844.01,187909.73,191714.99,0,0
2700,CASH_IN,15644.37,C2375453,C3320821,198779.05,183134.68,188249.94,203894.31,0,0
2701,CASH_IN,2377.05,C3564251,C4842788,420006.41,417629.36,44371.42,46748.47,0,0
2702,PAYMENT,9720.19,C5382463,M188914,176968.25,167248.06,120187.26,129907.45,0,0
2703,PAYMENT,61361.68,C6304573,M786508,23497.61,0.0,106631.25,167992.93,0,0
2704,TRANSFER,8496.58,C4348276,C6304573,83376.73,74880.15,31749.96,40246.54,0,0
2705,CASH_OUT,1805.54,C3484601,C7194416,429470.41,427664.87,45251.5,47057.04,0,0
2706,CASH_IN,8867.76,C2164686,C2110460,270410.78,261543.02,191026.09,199893.85,0,0
2707,TRANSFER,1465.24,C7455324,C9153566,24456.09,22990.85,193829.28,195294.52,0,0
2708,TRANSFER,1150.33,C2833230,C7640184,486004.43,484854.1,178748.9,179899.23,0,0
2709,TRANSFER,543.03,C4684531,C9546409,469071.67,468528.64,70.72,613.75,0,0
2710,PAYMENT,25004.89,C7199635,M932291,155802.68,130797.79,184610.43,209615.32,0,0
2711,CASH_OUT,213.39,C6770619,C2556017,377584.78,377371.39,28060.65,28274.04,0,0
2712,TRANSFER,23499.52,C7637601,C1028374,486047.51,462547.99,195291.02,218790.54,0,0
2713,CASH_IN,2980.15,C5171761,C9375710,323042.31,320062.16,78199.93,81180.08,0,0
2714,PAYMENT,66.78,C9143903,M799287,113152.53,113085.75,189810.02,189876.8,0,0
2715,PAYMENT,2287.69,C3351868,M521947,362989.48,360701.79,117185.95,119473.64,0,0
2716,CASH_OUT,16.44,C8852574,C1036161,71204.22,71187.78,55094.06,55110.5,0,0
2717,PAYMENT,3831.52,C8210624,M521947,260310.14,256478.62,104848.19,108679.71,0,0
2718,CASH_OUT,6441.15,C5213115,C1959074,116090.59,109649.44,87654.4,94095.55,0,0
2719,DEBIT,335.39,C4576135,C8290770,305017.85,304682.46,30735.32,31070.71,0,0
2720,DEBIT,1404.02,C7462506,C6891254,170688.6,169284.58,54420.56,55824.58,0,0
2721,CASH_IN,54628.71,C2651177,C1009594,56418.79,1790.08,93305.14,147933.85,0,0
2722,CASH_OUT,398.82,C7685149,C4731818,432753.07,432354.25,97460.82,97859.64,0,0
2723,PAYMENT,131.92,C7640184,M442027,44286.48,44154.56,146351.86,146483.78,0,0
2724,CASH_IN,21233.32,C7829332,C6007072,434680.64,413447.32,132982.12,154215.44,0,0
2725,DEBIT,55557.53,C9075854,C1247595,28326.26,0.0,21038.02,76595.55,0,0
2726,CASH_OUT,1104.77,C7705490,C5382463,137932.82,136828.05,50334.16,51438.93,0,0
2727,TRANSFER,8291.0,C1848731,C3970445,418148.12,409857.12,196617.32,204908.32,0,0
2728,PAYMENT,16041.78,C2694522,M277934,402995.74,386953.96,48548.84,64590.62,0,0
2729,TRANSFER,248.4,C4415796,C4586084,332814.24,332565.84,20793.09,21041.49,0,0
2730,CASH_OUT,415.46,C4240180,C2344047,280335.38,279919.92,167482.41,167897.87,0,0
2731,TRANSFER,12858.35,C5004485,C3970445,191293.61,178435.26,120332.46,133190.81,0,0
2732,CASH_OUT,31889.39,C6171716,C4905582,287812.76,255923.37,23494.67,55384.06,0,0
2733,CASH_OUT,3380.44,C8935169,C3607983,336304.7,332924.26,180757.92,184138.36,0,0
2734,TRANSFER,188.74,C4214348,C5682940,372154.89,371966.15,69460.89,69649.63,0,0
2735,CASH_OUT,58344.61,C4185957,C3253031,431705.63,373361.02,7455.25,65799.86,0,0
2736,TRANSFER,379.2,C2262382,C6799667,388815.39,388436.19,133813.67,134192.87,0,0
2737,PAYMENT,561.0,C1131249,M233470,12072.21,11511.21,189189.95,189750.95,0,0
2738,PAYMENT,2174.76,C2264748,M763686,14187.29,12012.53,91324.63,93499.39,0,0
2739,CASH_IN,24546.41,C5076817,C3670896,172024.86,147478.45,194715.91,219262.32,0,0
2740,PAYMENT,6050.84,C7550190,M796101,23899.56,17848.72,91640.91,97691.75,0,0
2741,CASH_IN,2514.25,C2876828,C4305700,396820.51,394306.26,41876.2,44390.45,0,0
2742,CASH_OUT,2769.93,C3222252,C1669324,160940.58,158170.65,80264.17,83034.1,0,0
2743,PAYMENT,1196.35,C5408072,M197923,249918.2,248721.85,17773.89,18970.24,0,0
2744,TRANSFER,3348.54,C2677407,C1641849,402577.84,399229.3,193180.73,196529.27,0,0
2745,PAYMENT,6.96,C7264956,M442027,457085.66,457078.7,18086.5,18093.46,0,0
2746,TRANSFER,605.94,C8175395,C7774229,319737.5,319131.56,151312.9,151918.84,0,0
2747,PAYMENT,1776.93,C4240180,M708158,175296.95,173520.02,161179.5,162956.43,0,0
2748,CASH_IN,109.72,C7462506,C9375710,479654.17,479544.45,64551.96,64661.68,0,0
2749,PAYMENT,2374.75,C3607983,M745414,454415.16,452040.41,140045.66,142420.41,0,0
2750,TRANSFER,728.55,C4188992,C3646552,269127.18,268398.63,79594.25,80322.8,0,0
2751,CASH_OUT,36715.39,C8082668,C4823498,45271.11,8555.72,119593.88,156309.27,0,0
2752,DEBIT,25489.95,C4078418,C2876828,72882.72,47392.77,68032.79,93522.74,0,0
2753,TRANSFER,431.98,C5528972,C7754864,51813.01,51381.03,191214.99,191646.97,0,0
2754,DEBIT,811.05,C9852897,C3194789,285053.39,284242.34,16442.32,17253.37,0,0
2755,CASH_IN,945.87,C7358113,C5667265,122951.8,122005.93,31002.36,31948.23,0,0
2756,CASH_IN,444.38,C4903402,C4946066,112234.3,111789.92,139015.82,139460.2,0,0
2757,PAYMENT,1619.79,C3653446,M320392,323947.53,322327.74,43193.62,44813.41,0,0
2758,PAYMENT,240.67,C9517169,M414910,428765.67,428525.0,96654.66,96895.33,0,0
2759,TRANSFER,114.29,C7199635,C2154126,499186.3,499072.01,38447.82,38562.11,0,0
2760,PAYMENT,3810.14,C5004485,M563638,199808.42,195998.28,115091.37,118901.51,0,0
2761,CASH_IN,3862.46,C6692553,C6262632,130746.14,126883.68,159359.47,163221.93,0,0
2762,TRANSFER,219.5,C2876828,C9147706,185114.25,184894.75,180010.57,180230.07,0,0
2763,CASH_IN,6572.9,C2074176,C2229110,178537.09,171964.19,191618.22,198191.12,0,0
2764,PAYMENT,310.08,C4818418,M497562,397778.54,397468.46,115791.69,116101.77,0,0
2765,PAYMENT,1819.52,C8033426,M277934,237868.85,236049.33,62696.96,64516.48,0,0
2766,DEBIT,5657.22,C8106422,C8612220,360053.12,354395.9,143512.91,149170.13,0,0
2767,CASH_OUT,1025.34,C5098412,C8294150,232643.22,231617.88,114851.83,115877.17,0,0
2768,PAYMENT,2722.98,C3710895,M320392,248566.47,245843.49,87236.85,89959.83,0,0
2769,CASH_IN,390.39,C5137722,C2571945,279979.36,279588.97,111799.21,112189.6,0,0
2770,PAYMENT,740.31,C4993055,M923927,433788.57,433048.26,29576.02,30316.33,0,0
2771,CASH_OUT,726.53,C7022674,C6891254,138045.19,137318.66,50402.41,51128.94,0,0
2772,CASH_IN,246.37,C9478454,C5674183,298869.26,298622.89,86166.01,86412.38,0,0
2773,CASH_OUT,770.05,C5528972,C4191175,107602.07,106832.02,90422.34,91192.39,0,0
2774,TRANSFER,49.54,C6573147,C7693979,165266.62,165217.08,113971.47,114021.01,0,0
2775,DEBIT,410.63,C5673212,C1538552,383150.13,382739.5,196035.71,196446.34,0,0
2776,CASH_OUT,620.33,C5108603,C1059486,26485.46,25865.13,150893.26,151513.59,0,0
2777,CASH_OUT,656.97,C2173965,C1728977,306925.23,306268.26,105954.4,106611.37,0,0
2778,CASH_OUT,676.55,C5382463,C3564251,124399.77,123723.22,120305.09,120981.64,0,0
2779,CASH_OUT,969.2,C7073292,C4679591,14743.78,13774.58,185765.24,186734.44,0,0
2780,CASH_OUT,2860.88,C2191066,C2166941,47080.71,44219.83,80711.06,83571.94,0,0
2781,CASH_OUT,6304.6,C2813543,C6692553,402456.97,396152.37,76258.14,82562.74,0,0
2782,TRANSFER,299.01,C2188789,C3320821,47931.65,47632.64,71031.39,71330.4,0,0
2783,CASH_OUT,98.85,C9897858,C3011363,45367.25,45268.4,52101.11,52199.96,0,0
2784,PAYMENT,136.44,C9143903,M596171,316503.66,316367.22,67944.03,68080.47,0,0
2785,CASH_OUT,413.89,C3195773,C6438436,10200.38,9786.49,121231.89,121645.78,0,0
2786,CASH_IN,542.48,C2556017,C3670896,186573.49,186031.01,33702.62,34245.1,0,0
2787,CASH_IN,235.1,C8670955,C2719583,2330.51,2095.41,76950.7,77185.8,0,0
2788,PAYMENT,82.09,C1131249,M563246,187418.01,187335.92,13877.85,13959.94,0,0
2789,PAYMENT,440.43,C3484601,M324082,249100.68,248660.25,107042.8,107483.23,0,0
2790,CASH_IN,1576.33,C2338687,C3670896,456307.31,454730.98,119943.66,121519.99,0,0
2791,CASH_OUT,3604.93,C3762152,C1397023,422986.53,419381.6,154396.72,158001.65,0,0
2792,TRANSFER,359.66,C1036161,C1445199,311041.31,310681.65,187058.61,187418.27,0,0
2793,DEBIT,480.1,C2197935,C8574680,467516.26,467036.16,21554.98,22035.08,0,0
2794,CASH_OUT,171.85,C4415796,C5004485,83692.65,83520.8,19944.31,20116.16,0,0
2795,PAYMENT,1029.8,C6279418,M324082,459999.57,458969.77,187563.65,188593.45,0,0
2796,CASH_IN,200.97,C3222252,C2833230,392031.32,391830.35,188802.22,189003.19,0,0
2797,CASH_OUT,3450.44,C7022674,C1527021,123111.09,119660.65,28276.28,31726.72,0,0
2798,CASH_IN,30.82,C2149597,C2525206,397026.98,396996.16,8318.08,8348.9,0,0
2799,PAYMENT,534.18,C9910817,M763686,421800.68,421266.5,131932.0,132466.18,0,0
2800,CASH_OUT,2002.63,C4415796,C4905582,423887.08,421884.45,18190.69,20193.32,0,0
2801,CASH_OUT,1583.94,C6033115,C6075395,287543.4,285959.46,106385.14,107969.08,0,0
2802,TRANSFER,239442.2,C5449324,C6171716,100466.04,0.0,89580.91,329023.11,0,0
2803,PAYMENT,2207.46,C2876932,M400850,202119.04,199911.58,75413.39,77620.85,0,0
2804,TRANSFER,147.21,C2149597,C5663623,160757.25,160610.04,96820.9,96968.11,0,0
2805,TRANSFER,906.03,C7774229,C7110622,143596.97,142690.94,136810.48,137716.51,0,0
2806,PAYMENT,31.42,C1109031,M301158,473389.93,473358.51,61423.97,61455.39,0,0
2807,CASH_OUT,933.37,C2737893,C4576135,86679.38,85746.01,62730.73,63664.1,0,0
2808,PAYMENT,207.24,C9478454,M424308,483384.1,483176.86,76980.28,77187.52,0,0
2809,TRANSFER,6841.62,C2677407,C3608513,411873.06,405031.44,136833.07,143674.69,0,0
2810,TRANSFER,365.37,C9770838,C3195773,424610.4,424245.03,101749.12,102114.49,0,0
2811,CASH_OUT,868.24,C3678638,C2921859,49325.37,48457.13,189992.86,190861.1,0,0
2812,CASH_IN,307.63,C6507321,C2074176,36481.74,36174.11,40721.65,41029.28,0,0
2813,PAYMENT,35514.73,C3138181,M324082,7796.35,0.0,184417.27,219932.0,0,0
2814,PAYMENT,576.81,C1649691,M521947,462156.12,461579.31,947.76,1524.57,0,0
2815,PAYMENT,42835.14,C2191066,M233470,493542.75,450707.61,165314.44,208149.58,0,0
2816,TRANSFER,5587.59,C3351868,C3678638,77964.5,72376.91,119750.33,125337.92,0,0
2817,CASH_OUT,2875.94,C9197443,C2564689,340197.86,337321.92,142034.49,144910.43,0,0
2818,CASH_IN,2292.66,C9683481,C7402509,470136.4,467843.74,130667.27,132959.93,0,0
2819,CASH_IN,2410.51,C8761611,C8896868,5113.7,2703.19,164710.98,167121.49,0,0
2820,TRANSFER,23.21,C1790481,C6266630,244108.25,244085.04,120025.93,120049.14,0,0
2821,CASH_OUT,627.81,C4191175,C1109031,348000.88,347373.07,89825.64,90453.45,0,0
2822,CASH_OUT,5945.06,C8294150,C1728977,318798.53,312853.47,23055.68,29000.74,0,0
2823,CASH_IN,994.47,C4117625,C6770619,91679.28,90684.81,65475.71,66470.18,0,0
2824,CASH_IN,66.0,C6438436,C5476257,357511.69,357445.69,139003.85,139069.85,0,0
2825,PAYMENT,987.51,C3154051,M282480,427754.05,426766.54,52299.84,53287.35,0,0
2826,CASH_OUT,33130.55,C4191175,C7455324,475104.54,441973.99,110950.0,144080.55,0,0
2827,TRANSFER,13276.93,C3741438,C5004485,497779.23,484502.3,93791.4,107068.33,0,0
2828,PAYMENT,968.74,C1054447,M631756,416547.37,415578.63,36895.67,37864.41,0,0
2829,CASH_OUT,7353.26,C6770619,C6007072,217974.31,210621.05,74180.38,81533.64,0,0
2830,CASH_OUT,526.89,C7358113,C9196204,384563.28,384036.39,132575.35,133102.24,0,0
2831,TRANSFER,36.32,C2525206,C4305700,105215.68,105179.36,63584.26,63620.58,0,0
2832,TRANSFER,172.62,C4539704,C6543670,429743.78,429571.16,50160.43,50333.05,0,0
2833,PAYMENT,24978.67,C5977931,M301158,450781.41,425802.74,11285.63,36264.3,0,0
2834,TRANSFER,633.98,C5446912,C2375453,31824.69,31190.71,36792.63,37426.61,0,0
2835,PAYMENT,674.0,C6933742,M790855,219435.8,218761.8,174267.46,174941.46,0,0
2836,PAYMENT,602.04,C4337174,M808446,264278.3,263676.26,111370.63,111972.67,0,0
2837,PAYMENT,49428.04,C4769795,M424308,55682.9,6254.86,13026.27,62454.31,0,0
2838,TRANSFER,28336.84,C8078673,C3710895,360241.23,331904.39,144815.87,173152.71,0,0
2839,PAYMENT,92740.49,C8536477,M410016,450759.81,358019.32,136863.32,229603.81,0,0
2840,PAYMENT,797.84,C1419610,M563246,29208.77,28410.93,77505.45,78303.29,0,0
2841,TRANSFER,1980.79,C8294150,C8315831,314143.3,312162.51,112727.75,114708.54,0,0
2842,PAYMENT,52.81,C7003042,M749342,455405.73,455352.92,187442.19,187495.0,0,0
2843,CASH_OUT,21033.44,C9937326,C7417985,308024.55,286991.11,89934.24,110967.68,0,0
2844,CASH_OUT,106.11,C3670896,C2149597,306304.25,306198.14,69029.25,69135.36,0,0
2845,CASH_IN,1691.8,C8096887,C9910817,459713.26,458021.46,30627.58,32319.38,0,0
2846,TRANSFER,122.17,C8935169,C8294150,72203.7,72081.53,127418.64,127540.81,0,0
2847,PAYMENT,337.74,C6692553,M810219,440968.75,440631.01,73615.62,73953.36,0,0
2848,PAYMENT,205.51,C4374754,M410016,21277.44,21071.93,82074.29,82279.8,0,0
2849,DEBIT,325.14,C8612220,C3351868,62512.11,62186.97,125299.98,125625.12,0,0
2850,PAYMENT,373.07,C4078418,M418635,441810.9,441437.83,92116.31,92489.38,0,0
2851,TRANSFER,366.3,C6692553,C4652414,181780.13,181413.83,65202.2,65568.5,0,0
2852,TRANSFER,5806.12,C7705490,C6304573,102957.54,97151.42,43391.86,49197.98,0,0
2853,PAYMENT,120.33,C3564251,M958179,364653.4,364533.07,156825.16,156945.49,0,0
2854,TRANSFER,1704.6,C4652414,C3222252,431219.34,429514.74,158415.66,160120.26,0,0
2855,TRANSFER,12530.47,C8350099,C2921859,196414.78,183884.31,94046.49,106576.96,0,0
2856,TRANSFER,392.92,C5785687,C4374754,452338.03,451945.11,191146.57,191539.49,0,0
2857,DEBIT,260.91,C2264748,C3608513,99704.87,99443.96,67536.63,67797.54,0,0
2858,DEBIT,691.56,C7817881,C2016911,468560.99,467869.43,86356.76,87048.32,0,0
2859,CASH_IN,11608.01,C4668136,C4348276,103226.64,91618.63,113478.58,125086.59,0,0
2860,PAYMENT,1616.82,C6799667,M934692,281682.0,280065.18,31171.14,32787.96,0,0
2861,TRANSFER,379.01,C8082668,C2110460,205644.87,205265.86,93715.95,94094.96,0,0
2862,DEBIT,2886.37,C8755439,C8315831,465626.23,462739.86,63242.92,66129.29,0,0
2863,CASH_IN,120.95,C6596150,C6304573,367658.81,367537.86,175183.31,175304.26,0,0
2864,CASH_OUT,4284.33,C7022674,C7067228,10733.03,6448.7,184034.36,188318.69,0,0
2865,DEBIT,2482.98,C2191066,C1768805,156646.94,154163.96,180360.75,182843.73,0,0
2866,PAYMENT,592.52,C2110460,M540869,153780.92,153188.4,13204.62,13797.14,0,0
2867,CASH_OUT,204.96,C5159166,C5569244,452257.57,452052.61,89323.41,89528.37,0,0
2868,PAYMENT,186.17,C8187926,M282480,151620.24,151434.07,160467.19,160653.36,0,0
2869,PAYMENT,3195.93,C2110460,M681343,207592.93,204397.0,106461.04,109656.97,0,0
2870,CASH_OUT,12809.74,C9375710,C8351517,276160.6,263350.86,93913.54,106723.28,0,0
2871,CASH_IN,306.55,C8896868,C7273233,488062.36,487755.81,132773.82,133080.37,0,0
2872,PAYMENT,2742.91,C1036161,M442027,377836.76,375093.85,27119.75,29862.66,0,0
2873,TRANSFER,16.88,C1908841,C9436429,85228.98,85212.1,3990.82,4007.7,0,0
2874,CASH_OUT,340.62,C7829332,C3762152,292445.6,292104.98,36366.73,36707.35,0,0
2875,CASH_IN,1030.59,C2149597,C1415846,283391.5,282360.91,177120.77,178151.36,0,0
2876,CASH_IN,177.8,C8231838,C5437923,88617.74,88439.94,124806.22,124984.02,0,0
2877,CASH_OUT,168.51,C5491946,C3728882,496448.4,496279.89,158193.51,158362.02,0,0
2878,CASH_OUT,288.43,C7194416,C6672134,146174.73,145886.3,158556.37,158844.8,0,0
2879,CASH_OUT,1967.24,C3219824,C2548511,491785.46,489818.22,98949.98,100917.22,0,0
2880,CASH_OUT,753.96,C4415796,C2642635,495850.9,495096.94,73043.2,73797.16,0,0
2881,PAYMENT,12.47,C5374922,M884475,491018.2,491005.73,180855.97,180868.44,0,0
2882,PAYMENT,15.78,C2074176,M346277,83440.96,83425.18,129881.02,129896.8,0,0
2883,CASH_OUT,325.8,C2876828,C5449368,498076.97,497751.17,67503.57,67829.37,0,0
2884,PAYMENT,2739.07,C5273534,M932291,229043.76,226304.69,16048.84,18787.91,0,0
2885,TRANSFER,4.5,C8755439,C1162230,5338.94,5334.44,114730.52,114735.02,0,0
2886,PAYMENT,403.65,C2065818,M346277,235060.48,234656.83,77679.43,78083.08,0,0
2887,CASH_OUT,382.8,C1971823,C8722606,187570.98,187188.18,73358.78,73741.58,0,0
2888,TRANSFER,17617.99,C4965789,C5673212,353640.26,336022.27,26468.03,44086.02,0,0
2889,PAYMENT,507.73,C1326765,M587575,96451.72,95943.99,56328.23,56835.96,0,0
2890,PAYMENT,2358.96,C8633773,M805477,335903.96,333545.0,161095.03,163453.99,0,0
2891,CASH_IN,1454.64,C9770838,C6960453,11503.73,10049.09,25705.17,27159.81,0,0
2892,CASH_OUT,15.47,C9517169,C9996414,88553.61,88538.14,12991.83,13007.3,0,0
2893,CASH_OUT,5097.04,C9517485,C6266630,43693.54,38596.5,15082.31,20179.35,0,0
2894,CASH_OUT,1687.14,C5453786,C6543670,435079.8,433392.66,123492.13,125179.27,0,0
2895,PAYMENT,3030.66,C2876932,M958179,484554.88,481524.22,126200.58,129231.24,0,0
2896,PAYMENT,2820642.95,C3726327,M442027,306282.59,0.0,11233.28,2831876.23,0,0
2897,PAYMENT,16.98,C6799667,M425498,40577.8,40560.82,18340.78,18357.76,0,0
2898,CASH_IN,34523.42,C1419610,C9075854,395796.36,361272.94,46615.15,81138.57,0,0
2899,PAYMENT,617.15,C7350753,M974224,160202.48,159585.33,105866.7,106483.85,0,0
2900,TRANSFER,1948.19,C8082668,C4240180,493964.79,492016.6,121091.57,123039.76,0,0
2901,PAYMENT,1001.22,C8973915,M790855,338079.67,337078.45,173001.65,174002.87,0,0
2902,PAYMENT,469.43,C9548432,M736130,3156.7,2687.27,35170.18,35639.61,0,0
2903,PAYMENT,350.84,C1538552,M887625,270999.22,270648.38,194544.74,194895.58,0,0
2904,CASH_OUT,2119.67,C4818418,C1744682,37889.88,35770.21,37409.61,39529.28,0,0
2905,PAYMENT,52.75,C8612220,M681343,197333.99,197281.24,167208.08,167260.83,0,0
2906,PAYMENT,4920.47,C2264748,M736130,320297.49,315377.02,43651.65,48572.12,0,0
2907,PAYMENT,477.05,C9626108,M188914,120385.35,119908.3,1396.61,1873.66,0,0
2908,CASH_IN,114.42,C3670896,C3710343,140724.57,140610.15,32252.83,32367.25,0,0
2909,PAYMENT,445.85,C2140194,M525800,451346.73,450900.88,12080.8,12526.65,0,0
2910,CASH_OUT,13552.12,C9147706,C7350753,337017.51,323465.39,179727.94,193280.06,0,0
2911,TRANSFER,375.9,C6799667,C6573147,44115.84,43739.94,117627.72,118003.62,0,0
2912,CASH_IN,2246.0,C7829332,C6866294,340540.41,338294.41,135639.11,137885.11,0,0
2913,PAYMENT,254.19,C2876828,M790855,419862.59,419608.4,90157.39,90411.58,0,0
2914,CASH_OUT,4993.26,C9910817,C8231838,249847.47,244854.21,152682.5,157675.76,0,0
2915,PAYMENT,4320.02,C6799667,M301158,114055.81,109735.79,34110.59,38430.61,0,0
2916,CASH_OUT,44232.61,C8761611,C1981186,439987.33,395754.72,64873.56,109106.17,0,0
2917,DEBIT,771.91,C8077999,C4652414,434341.17,433569.26,92878.52,93650.43,0,0
2918,PAYMENT,4176.84,C5453786,M397571,192782.08,188605.24,189926.82,194103.66,0,0
2919,DEBIT,1334.26,C4769795,C2651177,494881.07,493546.81,126438.61,127772.87,0,0
2920,TRANSFER,14643.38,C2458591,C4586084,395687.55,381044.17,132354.41,146997.79,0,0
2921,PAYMENT,260.43,C5428914,M233470,108496.89,108236.46,3277.87,3538.3,0,0
2922,TRANSFER,4865.92,C1971823,C2130789,98878.24,94012.32,99464.49,104330.41,0,0
2923,PAYMENT,742.93,C6855396,M884475,113869.65,113126.72,97306.95,98049.88,0,0
2924,CASH_OUT,964.51,C9075854,C4586084,473665.45,472700.94,31964.13,32928.64,0,0
2925,CASH_IN,1317.52,C2556017,C4594297,480719.71,479402.19,13381.22,14698.74,0,0
2926,PAYMENT,1816.16,C9436429,M808446,144660.93,142844.77,47030.48,48846.64,0,0
2927,CASH_IN,869.17,C5476583,C2642635,245253.44,244384.27,191371.34,192240.51,0,0
2928,CASH_OUT,1684.84,C1527021,C3500715,155305.96,153621.12,123696.04,125380.88,0,0
2929,CASH_OUT,25751.19,C5213115,C8755439,264818.36,239067.17,68219.45,93970.64,0,0
2930,TRANSFER,7870.68,C1649691,C3741438,184783.77,176913.09,194086.14,201956.82,0,0
2931,PAYMENT,6237.34,C7550190,M674553,208500.29,202262.95,41891.2,48128.54,0,0
2932,PAYMENT,440.95,C9398441,M805477,435936.89,435495.94,62507.41,62948.36,0,0
2933,CASH_IN,185.22,C8999183,C2161193,277497.87,277312.65,115443.96,115629.18,0,0
